molecule,init_idx,traj[0] potential energy,traj[0] kinetic energy,traj[-1] potential energy,traj[-1] kinetic energy,total energy deviation (meV)
C5NCOCSCN2C3NCO2C4OC3H26,7075,-45131.75995508097,2.210870452780392,-45133.46693093037,3.9545852665511294,36.73896437027801
OCNC4OC5F3C4NC9ONC3NC2OC2H33,32172,-53979.40258411254,2.898851418484617,-53981.21799340809,4.705656352287154,-8.604361750974565
C2OC6NCOC2OCOCNCNCNC6OC4H26,16016,-42568.9287490466,2.3788162843025167,-42569.96145495272,3.409784278676108,-1.737911739397635
FCF2C6NC8NC2NC10H36,6856,-41229.28026937903,2.772932129695476,-41231.308178334744,4.786628441488313,-14.212643925787471
C3NC2NC6FC2NC2NC6OC4ClC2H36,27219,-51854.4960770864,2.7811101602053045,-51856.40931953288,4.6346869745882575,-59.665632099228375
C2OC3ClC3OC3NC5ClC5OH25,15348,-54879.874603609744,2.1085604029864156,-54880.805835248764,2.995256217853451,-44.53582415554802
C6NC3NOC8NCOC5H23,32565,-32808.898254614745,2.093916581530557,-32809.4501487847,2.6367297195656474,-9.081031917794746
C2NC6NC6ONC6ONOCNH23,46013,-35763.90072908494,2.1085604029864156,-35764.57200179952,2.7490803415235283,-30.752776044766783
C6NCNC8NC12H45,40554,-33222.5686714806,2.9353130805289616,-33224.21273799608,4.611628755834597,32.249159823019454
C2NC4NCOC5OC7OC2NC2OH27,24268,-36970.437535878205,2.325527949466798,-36971.859713204736,3.801622405771292,53.917129774324394
C5NCOC3OC8NC2OC4ONC6NH48,36649,-45031.94892714647,3.225164545321803,-45033.69074573147,5.056655925975468,89.67279565675312
C4N2COC8NCONC2OC2H30,44628,-31274.856180865892,2.242031890796809,-31276.25414194837,3.6276677526200336,-12.325220657387614
C9OC8NC2OC3H29,14774,-28885.436042285357,2.210870452780392,-28886.79628099183,3.562768143417093,-8.341015838988053
C8ONC2OCNCONC4N2C3SH23,44984,-44526.602632919574,2.0939165815305567,-44527.602566885966,3.0906544582277076,-3.1960896975031794
C3NCOCNC6ClC2NC2OC5NC6OH33,35622,-52147.85726076185,2.7119106874080043,-52149.281454873824,4.078963829622083,-57.14096976508331
CONCOC4OC7OCNC9H24,42980,-35426.35301911187,2.157061903338684,-35427.72286113943,3.5356568161700963,8.75288527321283
COC6NC2NC2ONC5OC2H27,34790,-29733.147321985154,2.0939165815305567,-29734.302560180447,3.2587697640112205,9.61498718805176
COC5NC3NCO2C11H30,14828,-31404.697720081018,2.2950245599111256,-31406.237763694236,3.7983400392247124,-36.72813390383433
C9NC14O2C2NCH24,50040,-34449.55043353569,2.210870452780392,-34450.35861280089,3.080879397034965,61.829679054034244
C6NCN2COC9SCN2H31,43430,-39523.41501626222,2.2950245599111256,-39524.9869074863,3.8495772570574975,-17.3385269352182
COC6NCNC2ClCNC4NC2OC4NC2NC2ONC4H36,45375,-59781.81882717148,2.936378239561081,-59783.779020879505,4.973698053548603,77.12610596187952
C4OCONC2OCONC5SC6H30,21676,-42216.35954907355,2.2950245599111256,-42217.29392983315,3.198707822739102,-30.69749676595146
C5OC5NCOC2NC5NC3H31,18882,-30863.54217853751,2.325527949466798,-30864.784908888625,3.607898685835372,39.64038525298497
FCF2OC4NC3NC6NCNC5NC2H22,30641,-40845.13243908023,2.157061903338684,-40846.411322602755,3.439587832142091,3.642406284131372
CSO2NC9N2C13SNO2C2H24,10306,-62160.840159607134,2.3699840255261555,-62162.632786149974,4.122738716993404,-39.871851372827564
C4OC6NC5FC3ONOC4FH28,43359,-37845.89535622721,2.325527949466798,-37846.757049457374,3.171066340727058,-16.154838904933744
C6NO2C2NC2ONC2NC8H24,24988,-33248.9785867224,2.0939165815305567,-33249.8376175425,2.930251195565147,-22.696206064046986
C6N2C4SC2ONC9N2C2H21,16418,-44545.6366872761,2.0939165815305567,-44546.74014254742,3.1923193055008507,-5.05254735782712
